Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
14/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,123
13/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
13/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,10
13/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
13/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
13/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
13/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
13/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,62
13/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
13/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,11
13/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
13/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
13/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
13/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
13/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,117
12/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
12/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,6
12/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
12/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
12/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
12/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
12/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,123
12/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
12/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,21
12/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
12/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
12/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
12/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
12/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,107
11/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
11/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,16
11/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
11/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
11/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
11/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,2
11/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,93
11/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
11/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,23
11/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
11/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
11/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
11/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
11/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,198
10/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
10/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,9
10/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
10/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
10/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
10/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
10/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,74
10/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
10/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,12
10/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
10/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
10/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
10/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
10/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,177
09/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
09/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,6
09/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
09/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
09/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
09/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
09/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,72
09/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
09/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,11
09/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
09/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
09/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
09/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
09/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,147
08/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
08/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,12
08/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
08/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
08/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
08/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
08/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,131
08/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
08/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,12
08/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
08/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
08/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
08/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
08/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,177
07/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
07/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,11
07/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
07/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
07/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
07/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
07/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,152
07/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
07/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,12
07/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
07/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
07/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
