Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
12/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
12/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
12/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
12/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
12/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,92
11/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
11/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,131
11/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
11/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
11/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,1
11/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
11/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,118
11/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
11/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,180
11/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
11/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
11/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
11/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,2
11/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,174
10/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
10/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,105
10/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
10/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
10/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,2
