Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
11/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,2
11/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,328
10/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,0
10/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,153
10/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
10/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
10/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
10/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,3
10/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,148
10/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,7
10/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,227
10/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
10/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
10/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
10/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,5
10/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,209
09/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,3
09/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,155
09/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
09/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
09/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
09/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,1
09/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,87
09/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
09/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,195
09/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,1
09/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
09/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
09/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,8
09/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,191
08/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,4
08/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,210
08/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,1
08/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
08/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
08/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,1
08/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,169
08/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
08/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,212
